,batting_team,bowling_team,city,current_score,pp,balls_left,wickets_left,crr,Top_Order,Middle_Order,Lower_Order,Tail,Pressure,Aggression_Mode,last_five,Death_Overs,runs_x
12484,South Africa,India,Chandigarh,105,0,36,7,7.5,0,1,0,0,0,0,41.0,0,149
10047,New Zealand,India,Auckland,133,0,21,5,8.06060606060606,0,0,1,0,0,0,36.0,1,158
34454,Australia,India,Melbourne,105,0,27,5,6.774193548387097,0,0,1,0,1,0,32.0,1,131
50236,Pakistan,Sri Lanka,Colombo,121,0,25,7,7.6421052631578945,0,1,0,0,0,0,38.0,1,175
55557,India,Sri Lanka,Pune,51,0,69,6,6.0,0,0,1,0,1,0,32.0,0,101
38012,Pakistan,Australia,Colombo,28,1,89,9,5.419354838709677,1,0,0,0,1,0,26.0,0,149
13979,India,New Zealand,Mount Maunganui,52,1,85,9,8.914285714285715,1,0,0,0,0,0,44.0,0,163
55308,India,West Indies,Mumbai,68,0,68,9,7.846153846153846,1,0,0,0,0,0,43.0,0,192
55184,New Zealand,England,Delhi,78,0,68,9,9.0,1,0,0,0,0,1,47.0,0,153
48182,Pakistan,Australia,Dubai,43,0,65,5,4.6909090909090905,0,0,1,0,1,0,20.0,0,96
20191,Pakistan,Sri Lanka,Johannesburg,64,0,63,7,6.7368421052631575,0,1,0,0,1,0,32.0,0,189
9641,Pakistan,England,Cardiff,110,0,44,8,8.68421052631579,0,1,0,0,0,1,58.0,0,173
3934,Afghanistan,West Indies,St Kitts,113,0,20,5,6.78,0,0,1,0,1,1,48.0,1,146
25163,England,India,London,71,0,60,9,7.1,1,0,0,0,0,0,37.0,0,153
7398,Pakistan,West Indies,Karachi,45,1,87,9,8.181818181818182,1,0,0,0,0,0,41.0,0,205
14752,Afghanistan,Bangladesh,Dhaka,59,0,61,6,6.0,0,0,1,0,1,0,25.0,0,164
34954,India,England,Kolkata,95,0,12,2,5.277777777777778,0,0,0,1,1,0,14.0,1,120
53691,Sri Lanka,West Indies,Bangalore,42,0,81,7,6.461538461538462,0,1,0,0,1,0,29.0,0,122
40800,New Zealand,South Africa,Durban,66,0,30,2,4.4,0,0,0,1,1,0,15.0,0,86
8922,Australia,India,Brisbane,131,0,33,7,9.03448275862069,0,1,0,0,0,1,56.0,0,158
21660,Australia,New Zealand,Perth,42,1,88,9,7.875,1,0,0,0,0,0,41.0,0,186
20088,South Africa,England,Cape Town,89,0,42,7,6.846153846153846,0,1,0,0,1,0,34.0,0,154
19822,New Zealand,India,Johannesburg,86,0,53,7,7.701492537313433,0,1,0,0,0,0,36.0,0,190
39501,West Indies,New Zealand,Lauderhill,39,1,83,9,6.324324324324325,1,0,0,0,1,0,27.0,0,209
30106,Sri Lanka,England,St Lucia,64,0,51,6,5.565217391304348,0,0,1,0,1,0,25.0,0,128
55418,England,West Indies,Kolkata,35,0,81,7,5.384615384615385,0,1,0,0,1,0,27.0,0,155
25535,South Africa,India,Nottingham,64,0,61,8,6.508474576271187,0,1,0,0,1,0,20.0,0,130
18446,New Zealand,Sri Lanka,Wellington,84,0,68,8,9.692307692307692,0,1,0,0,0,0,42.0,0,162
15970,India,Sri Lanka,Pune,91,0,61,10,9.254237288135593,1,0,0,0,0,0,39.0,0,201
8535,Sri Lanka,South Africa,Cape Town,79,0,44,5,6.2368421052631575,0,0,1,0,1,0,24.0,0,134
24643,Sri Lanka,Pakistan,London,47,1,96,10,11.75,1,0,0,0,0,1,45.0,0,150
48816,New Zealand,Pakistan,Dubai,46,0,82,10,7.2631578947368425,1,0,0,0,0,0,44.0,0,144
16720,New Zealand,West Indies,Mount Maunganui,121,0,45,8,9.68,0,1,0,0,0,1,59.0,0,238
33458,Pakistan,South Africa,Abu Dhabi,94,0,24,2,5.875,0,0,0,1,1,0,14.0,1,119
27199,Pakistan,Sri Lanka,Colombo,170,0,4,5,8.793103448275861,0,0,1,0,0,1,47.0,1,172
46623,India,Australia,Mirpur,148,0,11,6,8.146788990825687,0,0,1,0,0,1,56.0,1,159
43424,England,West Indies,Barbados,45,0,68,7,5.1923076923076925,0,1,0,0,1,0,24.0,0,152
41793,Australia,Sri Lanka,Sydney,134,0,2,7,6.813559322033898,0,1,0,0,1,0,34.0,1,137
12223,Australia,South Africa,Johannesburg,119,0,43,6,9.272727272727273,0,0,1,0,0,0,35.0,0,196
5635,Pakistan,Sri Lanka,Lahore,35,1,91,10,7.241379310344827,1,0,0,0,0,0,35.0,0,180
17822,Sri Lanka,England,Southampton,75,0,73,9,9.574468085106384,1,0,0,0,0,1,49.0,0,163
38792,England,South Africa,Chester-le-Street,74,0,49,6,6.253521126760563,0,0,1,0,1,0,27.0,0,118
1723,West Indies,Pakistan,Dubai,90,0,22,2,5.510204081632653,0,0,0,1,1,0,42.0,1,115
28875,Australia,India,Barbados,134,0,41,9,10.177215189873417,1,0,0,0,0,1,63.0,0,184
2820,New Zealand,Australia,Auckland,93,0,55,4,8.584615384615384,0,0,0,1,0,0,34.0,0,150
15052,Australia,England,Southampton,138,0,7,4,7.327433628318584,0,0,0,1,0,1,46.0,1,157
18600,Sri Lanka,New Zealand,Auckland,66,0,42,3,5.076923076923077,0,0,0,1,1,0,15.0,0,115
48199,Pakistan,Australia,Dubai,55,0,49,4,4.647887323943662,0,0,0,1,1,0,22.0,0,96
19696,Bangladesh,South Africa,Cape Town,100,0,58,5,9.67741935483871,0,0,1,0,0,0,36.0,0,144
5207,India,New Zealand,Delhi,118,0,38,10,8.634146341463415,1,0,0,0,0,1,50.0,0,202
38798,England,South Africa,Chester-le-Street,77,0,43,5,6.0,0,0,1,0,1,0,27.0,0,118
13791,India,New Zealand,Hamilton,132,0,23,7,8.164948453608247,0,1,0,0,0,0,35.0,1,179
12509,South Africa,India,Chandigarh,129,0,11,5,7.10091743119266,0,0,1,0,0,0,31.0,1,149
28789,South Africa,New Zealand,Barbados,159,0,7,7,8.442477876106194,0,1,0,0,0,1,60.0,1,170
6902,India,Bangladesh,Colombo,42,1,89,10,8.129032258064516,1,0,0,0,0,0,42.0,0,176
3237,Bangladesh,Sri Lanka,Colombo,141,0,10,4,7.6909090909090905,0,0,0,1,0,0,44.0,1,155
43690,Australia,India,Rajkot,125,0,49,6,10.56338028169014,0,0,1,0,0,0,42.0,0,201
49941,New Zealand,South Africa,Centurion,79,0,65,8,8.618181818181819,0,1,0,0,0,0,40.0,0,177
21164,India,South Africa,Durban,33,1,89,7,6.387096774193548,0,1,0,0,1,0,31.0,0,153
14994,Australia,England,Southampton,57,0,65,7,6.218181818181818,0,1,0,0,1,0,33.0,0,157
44732,Sri Lanka,England,London,99,0,42,6,7.615384615384615,0,0,1,0,0,0,31.0,0,183
16771,New Zealand,West Indies,Mount Maunganui,237,0,0,7,11.85,0,1,0,0,0,1,70.0,1,238
19368,England,Australia,Cape Town,127,0,16,4,7.326923076923077,0,0,0,1,0,0,36.0,1,135
24360,South Africa,New Zealand,London,127,0,2,3,6.4576271186440675,0,0,0,1,1,0,42.0,1,128
15873,Sri Lanka,Pakistan,Lahore,100,0,33,6,6.896551724137931,0,0,1,0,1,0,28.0,0,147
31252,Pakistan,New Zealand,Dubai,134,0,15,4,7.6571428571428575,0,0,0,1,0,0,33.0,1,161
22417,England,New Zealand,Auckland,93,0,54,6,8.454545454545455,0,0,1,0,0,0,34.0,0,184
16277,Bangladesh,Pakistan,Lahore,130,0,4,4,6.724137931034483,0,0,0,1,1,0,44.0,1,136
39425,South Africa,India,Johannesburg,130,0,37,9,9.397590361445783,1,0,0,0,0,1,52.0,0,219
48937,Australia,South Africa,Adelaide,41,1,86,9,7.235294117647059,1,0,0,0,0,0,36.0,0,144
10515,Pakistan,Australia,Dubai,82,0,52,9,7.235294117647059,1,0,0,0,0,0,32.0,0,147
51801,Sri Lanka,New Zealand,Auckland,63,0,63,7,6.631578947368421,0,1,0,0,1,0,36.0,0,142
26628,England,South Africa,Johannesburg,60,0,80,8,9.0,0,1,0,0,0,1,51.0,0,202
24177,Australia,Sri Lanka,Nottingham,70,0,61,7,7.11864406779661,0,1,0,0,0,0,24.0,0,159
3166,Bangladesh,Sri Lanka,Colombo,64,0,79,7,9.365853658536585,0,1,0,0,0,1,45.0,0,155
4252,New Zealand,West Indies,Mount Maunganui,226,0,6,6,11.894736842105264,0,0,1,0,0,1,59.0,1,243
47786,Bangladesh,Sri Lanka,Chittagong,42,1,84,6,7.0,0,0,1,0,1,0,39.0,0,120
23766,Australia,West Indies,London,26,1,93,7,5.777777777777778,0,1,0,0,1,0,26.0,0,169
8175,South Africa,Pakistan,Cape Town,157,0,28,8,10.23913043478261,0,1,0,0,0,1,64.0,1,192
30953,Pakistan,Australia,Birmingham,68,0,69,8,8.0,0,1,0,0,0,0,40.0,0,162
47000,West Indies,Pakistan,Mirpur,135,0,10,5,7.363636363636363,0,0,1,0,0,1,54.0,1,166
53579,South Africa,Afghanistan,Mumbai,77,0,71,9,9.428571428571429,1,0,0,0,0,1,47.0,0,209
53405,South Africa,England,Mumbai,185,0,15,6,10.571428571428571,0,0,1,0,0,1,47.0,1,229
34053,Sri Lanka,Australia,Pallekele,79,0,55,8,7.292307692307692,0,1,0,0,0,0,33.0,0,198
54457,South Africa,West Indies,Nagpur,59,0,57,5,5.619047619047619,0,0,1,0,1,0,23.0,0,122
40069,India,Sri Lanka,Pallekele,129,0,19,7,7.663366336633663,0,1,0,0,0,0,37.0,1,155
17019,Pakistan,New Zealand,Hamilton,134,0,12,4,7.444444444444445,0,0,0,1,0,1,48.0,1,163
32693,India,South Africa,Durban,108,0,45,8,8.64,0,1,0,0,0,0,41.0,0,168
13097,New Zealand,England,Christchurch,96,0,36,6,6.857142857142857,0,0,1,0,1,0,35.0,0,153
50501,Australia,South Africa,Durban,152,0,5,2,7.930434782608696,0,0,0,1,0,0,42.0,1,157
55231,New Zealand,England,Delhi,133,0,24,7,8.3125,0,1,0,0,0,0,36.0,1,153
9557,Bangladesh,West Indies,Lauderhill,170,0,5,5,8.869565217391305,0,0,1,0,0,0,37.0,1,184
8681,South Africa,Sri Lanka,Centurion,136,0,25,8,8.589473684210526,0,1,0,0,0,0,41.0,1,180
10054,New Zealand,India,Auckland,143,0,14,5,8.09433962264151,0,0,1,0,0,0,36.0,1,158
37228,India,Australia,Colombo,128,0,8,4,6.857142857142857,0,0,0,1,1,0,37.0,1,140
39318,West Indies,Australia,Barbados,145,0,24,4,9.0625,0,0,0,1,0,0,29.0,1,160
12917,India,West Indies,Mumbai,58,1,90,10,11.6,1,0,0,0,0,1,58.0,0,240
47825,Bangladesh,Sri Lanka,Chittagong,70,0,45,4,5.6,0,0,0,1,1,0,23.0,0,120
2863,New Zealand,Australia,Auckland,129,0,12,2,7.166666666666667,0,0,0,1,0,0,26.0,1,150
44391,New Zealand,West Indies,Auckland,149,0,17,5,8.679611650485437,0,0,1,0,0,1,46.0,1,189
45827,West Indies,Bangladesh,Mirpur,97,0,48,9,8.083333333333334,1,0,0,0,0,1,53.0,0,171
34199,Sri Lanka,Australia,Pallekele,121,0,33,6,8.344827586206897,0,0,1,0,0,0,35.0,0,157
19966,Bangladesh,Australia,Cape Town,84,0,38,7,6.146341463414634,0,1,0,0,1,0,27.0,0,123
37799,West Indies,New Zealand,Pallekele,87,0,57,7,8.285714285714286,0,1,0,0,0,0,34.0,0,139
47469,South Africa,Pakistan,Johannesburg,107,0,31,7,7.213483146067416,0,1,0,0,0,0,25.0,0,153
14763,Afghanistan,Bangladesh,Dhaka,74,0,51,6,6.434782608695652,0,0,1,0,1,0,31.0,0,164
5605,Sri Lanka,Pakistan,Abu Dhabi,124,0,0,1,6.2,0,0,0,1,1,0,26.0,1,124
48510,New Zealand,Pakistan,Dubai,121,0,18,5,7.117647058823529,0,0,1,0,0,0,41.0,1,135
1085,West Indies,England,Chester-le-Street,134,0,34,5,9.348837209302326,0,0,1,0,0,0,32.0,0,176
23333,Australia,South Africa,Melbourne,140,0,37,6,10.120481927710843,0,0,1,0,0,1,47.0,0,182
8674,South Africa,Sri Lanka,Centurion,126,0,30,8,8.4,0,1,0,0,0,0,44.0,0,180
43081,England,Australia,Melbourne,89,0,43,4,6.935064935064935,0,0,0,1,1,0,30.0,0,130
34652,New Zealand,South Africa,Hamilton,66,0,69,9,7.764705882352941,1,0,0,0,0,0,33.0,0,173
35130,West Indies,England,London,27,0,80,8,4.05,0,1,0,0,1,0,19.0,0,113
53100,Pakistan,Bangladesh,Kolkata,78,0,71,9,9.551020408163266,1,0,0,0,0,0,42.0,0,201
49936,New Zealand,South Africa,Centurion,70,0,70,8,8.4,0,1,0,0,0,1,45.0,0,177
19321,England,Australia,Cape Town,59,0,62,7,6.103448275862069,0,1,0,0,1,0,30.0,0,135
3716,Afghanistan,West Indies,St Kitts,70,0,22,2,4.285714285714286,0,0,0,1,1,0,24.0,1,110
12118,South Africa,England,Centurion,179,0,18,6,10.529411764705882,0,0,1,0,0,1,51.0,1,222
18445,New Zealand,Sri Lanka,Wellington,84,0,69,8,9.882352941176471,0,1,0,0,0,0,42.0,0,162
26924,Australia,Pakistan,Dubai,94,0,32,3,6.409090909090909,0,0,0,1,1,0,25.0,0,108
52419,West Indies,Sri Lanka,Colombo,73,0,70,8,8.76,0,1,0,0,0,1,57.0,0,162
34918,India,England,Kolkata,74,0,48,4,6.166666666666667,0,0,0,1,1,0,36.0,0,120
55534,India,Sri Lanka,Pune,32,1,89,7,6.193548387096774,0,1,0,0,1,0,32.0,0,101
5076,England,India,Bristol,122,0,46,8,9.891891891891891,0,1,0,0,0,0,32.0,0,198
45544,West Indies,India,Mirpur,33,0,79,10,4.829268292682927,1,0,0,0,1,0,29.0,0,129
1028,West Indies,England,Chester-le-Street,65,1,88,10,12.1875,1,0,0,0,0,1,60.0,0,176
28172,India,South Africa,St Lucia,166,0,7,6,8.814159292035399,0,0,1,0,0,1,62.0,1,186
9356,Bangladesh,West Indies,Lauderhill,39,0,80,8,5.85,0,1,0,0,1,0,32.0,0,171
49342,England,South Africa,Cape Town,80,0,48,6,6.666666666666667,0,0,1,0,1,0,27.0,0,134
29895,India,Sri Lanka,St Lucia,136,0,20,8,8.16,0,1,0,0,0,0,38.0,1,163
4291,Pakistan,New Zealand,Wellington,22,1,88,7,4.125,0,1,0,0,1,0,21.0,0,105
37607,South Africa,Australia,Colombo,146,0,0,5,7.3,0,0,1,0,0,1,47.0,1,146
10871,New Zealand,Pakistan,Dubai,65,0,66,8,7.222222222222222,0,1,0,0,0,0,28.0,0,153
35939,India,Afghanistan,Colombo,129,0,13,6,7.233644859813084,0,0,1,0,0,0,42.0,1,159
17980,Australia,South Africa,Brisbane,123,0,44,8,9.710526315789474,0,1,0,0,0,1,59.0,0,209
35444,Pakistan,England,Dubai,122,0,13,5,6.841121495327103,0,0,1,0,1,0,43.0,1,144
17465,England,Australia,Southampton,91,0,61,8,9.254237288135593,0,1,0,0,0,1,51.0,0,179
25068,New Zealand,Pakistan,London,74,0,41,4,5.620253164556962,0,0,0,1,1,0,25.0,0,99
40551,Australia,England,Southampton,157,0,36,8,11.214285714285714,0,1,0,0,0,1,61.0,0,248
46847,Bangladesh,Australia,Mirpur,110,0,33,8,7.586206896551724,0,1,0,0,0,1,47.0,0,153
50047,Pakistan,Bangladesh,Mirpur,31,1,85,10,5.314285714285714,1,0,0,0,1,0,27.0,0,141
56139,Pakistan,Bangladesh,Mirpur,20,0,83,7,3.2432432432432434,0,1,0,0,1,0,19.0,0,129
11431,Australia,Sri Lanka,Adelaide,228,0,4,9,11.793103448275861,1,0,0,0,0,1,57.0,1,233
5776,India,South Africa,Johannesburg,84,0,77,8,11.720930232558139,0,1,0,0,0,1,57.0,0,203
40662,England,Australia,Chester-le-Street,118,0,45,9,9.44,1,0,0,0,0,0,39.0,0,195
34214,Sri Lanka,Australia,Pallekele,134,0,18,4,7.882352941176471,0,0,0,1,0,0,26.0,1,157
3998,Sri Lanka,India,Colombo,65,0,76,7,8.863636363636363,0,1,0,0,0,0,42.0,0,170
37169,India,Australia,Colombo,67,0,65,8,7.3090909090909095,0,1,0,0,0,0,37.0,0,140
42108,New Zealand,Sri Lanka,Pallekele,36,0,58,4,3.4838709677419355,0,0,0,1,1,0,21.0,0,74
20164,Pakistan,Sri Lanka,Johannesburg,33,1,89,8,6.387096774193548,0,1,0,0,1,0,29.0,0,189
12378,Australia,South Africa,Cape Town,155,0,19,7,9.207920792079207,0,1,0,0,0,0,34.0,1,193
39144,West Indies,Australia,St Lucia,53,0,72,8,6.625,0,1,0,0,1,0,34.0,0,150
18695,South Africa,India,Johannesburg,56,0,62,6,5.793103448275862,0,0,1,0,1,0,26.0,0,126
15742,Sri Lanka,Pakistan,Lahore,128,0,37,8,9.25301204819277,0,1,0,0,0,1,54.0,0,182
52539,South Africa,Sri Lanka,Centurion,76,0,76,7,10.363636363636363,0,1,0,0,0,1,46.0,0,126
3792,West Indies,Afghanistan,St Kitts,73,0,69,9,8.588235294117647,1,0,0,0,0,0,40.0,0,112
53377,South Africa,England,Mumbai,141,0,41,7,10.708860759493671,0,1,0,0,0,0,39.0,0,229
22182,New Zealand,South Africa,Johannesburg,79,0,43,5,6.1558441558441555,0,0,1,0,1,0,25.0,0,129
26445,India,New Zealand,Christchurch,131,0,15,3,7.485714285714286,0,0,0,1,0,0,33.0,1,162
9411,Bangladesh,West Indies,Lauderhill,138,0,25,7,8.715789473684211,0,1,0,0,0,1,64.0,1,171
26316,New Zealand,West Indies,Hamilton,161,0,21,5,9.757575757575758,0,0,1,0,0,0,30.0,1,191
15010,Australia,England,Southampton,79,0,49,7,6.676056338028169,0,1,0,0,1,0,38.0,0,157
26696,England,South Africa,Johannesburg,167,0,14,5,9.452830188679245,0,0,1,0,0,1,53.0,1,202
5669,Pakistan,Sri Lanka,Lahore,78,0,58,9,7.548387096774194,1,0,0,0,0,0,38.0,0,180
4753,England,Australia,Birmingham,221,0,0,5,11.05,0,0,1,0,0,1,54.0,1,221
212,Australia,Sri Lanka,Adelaide,128,0,36,8,9.142857142857142,0,1,0,0,0,1,45.0,0,187
36194,England,Afghanistan,Colombo,174,0,7,6,9.238938053097344,0,0,1,0,0,1,68.0,1,196
17583,South Africa,New Zealand,Johannesburg,82,0,66,10,9.11111111111111,1,0,0,0,0,1,48.0,0,133
47187,South Africa,India,Mirpur,57,0,68,8,6.576923076923077,0,1,0,0,1,0,23.0,0,172
26083,India,New Zealand,Wellington,141,0,2,4,7.169491525423729,0,0,0,1,0,0,44.0,1,149
41522,Pakistan,Australia,Dubai,104,0,30,7,6.933333333333334,0,1,0,0,1,0,43.0,0,151
50439,Australia,South Africa,Durban,79,0,67,7,8.943396226415095,0,1,0,0,0,1,50.0,0,157
54118,England,Afghanistan,Delhi,92,0,28,3,6.0,0,0,0,1,1,0,29.0,1,142
54321,Australia,Pakistan,Chandigarh,67,0,68,7,7.730769230769231,0,1,0,0,0,0,39.0,0,193
2546,New Zealand,Australia,Auckland,81,0,75,10,10.8,1,0,0,0,0,1,51.0,0,243
30998,Pakistan,Australia,Birmingham,124,0,25,6,7.831578947368421,0,0,1,0,0,0,40.0,1,162
735,South Africa,New Zealand,Auckland,163,0,16,6,9.403846153846153,0,0,1,0,0,1,55.0,1,185
29078,New Zealand,Pakistan,Barbados,40,1,89,9,7.741935483870968,1,0,0,0,0,0,38.0,0,133
11986,England,South Africa,Durban,137,0,23,5,8.474226804123711,0,0,1,0,0,0,44.0,1,204
17130,New Zealand,Pakistan,Napier,129,0,21,5,7.818181818181818,0,0,1,0,0,1,45.0,1,173
52158,New Zealand,Pakistan,Wellington,62,0,79,8,9.073170731707316,0,1,0,0,0,0,43.0,0,196
1499,West Indies,India,Lauderhill,245,0,0,4,12.148760330578513,0,0,0,1,0,0,41.0,1,245
35165,West Indies,England,London,55,0,45,7,4.4,0,1,0,0,1,0,24.0,0,113
47364,India,Sri Lanka,Mirpur,118,0,13,8,6.616822429906542,0,1,0,0,1,0,36.0,1,130
20929,Sri Lanka,Australia,Cape Town,30,0,75,5,4.0,0,0,1,0,1,0,19.0,0,101
42782,South Africa,Sri Lanka,Hambantota,30,1,89,9,5.806451612903226,1,0,0,0,1,0,26.0,0,163
41357,Australia,Pakistan,Dubai,40,0,74,8,5.217391304347826,0,1,0,0,1,0,28.0,0,89
18849,West Indies,England,London,147,0,33,6,10.137931034482758,0,0,1,0,0,1,50.0,0,208
16259,Bangladesh,Pakistan,Lahore,106,0,20,6,6.36,0,0,1,0,1,0,32.0,1,136
16118,Bangladesh,Pakistan,Lahore,95,0,37,9,6.867469879518072,1,0,0,0,1,0,38.0,0,141
4828,England,India,Manchester,102,0,45,8,8.16,0,1,0,0,0,0,41.0,0,159
12703,Bangladesh,India,Rajkot,82,0,59,9,8.065573770491802,1,0,0,0,0,0,39.0,0,153
31176,Pakistan,New Zealand,Dubai,32,1,89,10,6.193548387096774,1,0,0,0,1,0,32.0,0,161
10661,Pakistan,Australia,Dubai,110,0,31,8,7.415730337078652,0,1,0,0,0,0,36.0,0,150
5902,India,South Africa,Centurion,54,0,77,7,7.534883720930233,0,1,0,0,0,0,36.0,0,188
38343,Sri Lanka,Pakistan,Colombo,123,0,5,6,6.417391304347826,0,0,1,0,1,0,24.0,1,139
3803,West Indies,Afghanistan,St Kitts,78,0,58,8,7.548387096774194,0,1,0,0,0,0,26.0,0,112
1938,West Indies,Pakistan,Abu Dhabi,52,0,55,6,4.8,0,0,1,0,1,0,30.0,0,103
54866,Australia,India,Chandigarh,130,0,21,5,7.878787878787879,0,0,1,0,0,0,37.0,1,160
46741,Sri Lanka,New Zealand,Chittagong,98,0,19,3,5.821782178217822,0,0,0,1,1,0,25.0,1,119
55366,India,West Indies,Mumbai,157,0,13,8,8.80373831775701,0,1,0,0,0,1,48.0,1,192
34196,Sri Lanka,Australia,Pallekele,121,0,36,7,8.642857142857142,0,1,0,0,0,0,41.0,0,157
52333,Sri Lanka,West Indies,Pallekele,131,0,30,8,8.733333333333333,0,1,0,0,0,0,39.0,0,215
45728,South Africa,New Zealand,Chittagong,112,0,25,6,7.073684210526316,0,0,1,0,0,1,45.0,1,170
31012,Pakistan,Australia,Birmingham,146,0,11,3,8.036697247706423,0,0,0,1,0,1,46.0,1,162
37045,South Africa,Pakistan,Colombo,37,0,68,7,4.269230769230769,0,1,0,0,1,0,22.0,0,133
50933,India,Australia,Melbourne,80,0,69,10,9.411764705882353,1,0,0,0,0,1,53.0,0,184
50458,Australia,South Africa,Durban,98,0,48,5,8.166666666666666,0,0,1,0,0,0,27.0,0,157
48568,England,New Zealand,Manchester,63,0,81,9,9.692307692307692,1,0,0,0,0,1,52.0,0,191
12861,India,Bangladesh,Nagpur,137,0,25,7,8.652631578947368,0,1,0,0,0,1,50.0,1,174
41122,New Zealand,England,Hamilton,76,0,66,9,8.444444444444445,1,0,0,0,0,0,42.0,0,192
24703,Sri Lanka,Pakistan,London,105,0,39,8,7.777777777777778,0,1,0,0,0,0,24.0,0,150
8814,South Africa,Sri Lanka,Johannesburg,158,0,16,8,9.115384615384615,0,1,0,0,0,1,61.0,1,198
34923,India,England,Kolkata,80,0,43,4,6.233766233766234,0,0,0,1,1,0,28.0,0,120
51694,New Zealand,Sri Lanka,Mount Maunganui,104,0,49,9,8.788732394366198,1,0,0,0,0,0,38.0,0,182
44358,New Zealand,West Indies,Auckland,100,0,49,7,8.450704225352112,0,1,0,0,0,0,43.0,0,189
3449,Pakistan,West Indies,Trinidad,92,0,45,7,7.36,0,1,0,0,0,0,38.0,0,137
38208,India,South Africa,Colombo,121,0,16,5,6.980769230769231,0,0,1,0,1,0,37.0,1,152
44955,New Zealand,Sri Lanka,Pallekele,55,0,64,7,5.892857142857143,0,1,0,0,1,0,33.0,0,142
9101,Australia,India,Sydney,50,0,82,10,7.894736842105263,1,0,0,0,0,0,35.0,0,164
40023,India,Sri Lanka,Pallekele,69,0,63,9,7.2631578947368425,1,0,0,0,0,0,32.0,0,155
37150,India,Australia,Colombo,50,1,84,9,8.333333333333334,1,0,0,0,0,0,42.0,0,140
35146,West Indies,England,London,44,0,64,7,4.714285714285714,0,1,0,0,1,0,23.0,0,113
21958,New Zealand,England,Manchester,97,0,19,4,5.762376237623762,0,0,0,1,1,0,28.0,1,123
12998,India,West Indies,Mumbai,204,0,12,8,11.333333333333334,0,1,0,0,0,1,62.0,1,240
35993,New Zealand,Bangladesh,Pallekele,34,1,85,9,5.828571428571428,1,0,0,0,1,0,26.0,0,191
4436,Pakistan,New Zealand,Auckland,87,0,63,10,9.157894736842104,1,0,0,0,0,1,48.0,0,201
13009,India,West Indies,Mumbai,233,0,2,7,11.847457627118644,0,1,0,0,0,1,61.0,1,240
6727,Sri Lanka,Bangladesh,Colombo,173,0,19,6,10.277227722772277,0,0,1,0,0,1,49.0,1,214
467,New Zealand,Bangladesh,Mount Maunganui,143,0,38,7,10.463414634146341,0,1,0,0,0,1,70.0,0,195
12551,India,Bangladesh,Delhi,29,1,89,9,5.612903225806452,1,0,0,0,1,0,25.0,0,148
23529,Australia,New Zealand,Sydney,46,1,85,8,7.885714285714286,0,1,0,0,0,0,42.0,0,150
11015,Pakistan,New Zealand,Dubai,89,0,43,9,6.935064935064935,1,0,0,0,1,1,45.0,0,166
53498,Pakistan,India,Kolkata,66,0,43,7,5.142857142857143,0,1,0,0,1,0,28.0,0,118
8628,South Africa,Sri Lanka,Centurion,47,0,76,9,6.409090909090909,1,0,0,0,1,0,33.0,0,180
43981,Pakistan,South Africa,Dubai,49,0,50,5,4.2,0,0,1,0,1,0,27.0,0,98
8393,Pakistan,South Africa,Centurion,83,0,60,8,8.3,0,1,0,0,0,0,37.0,0,168
9747,Bangladesh,West Indies,Dhaka,88,0,64,9,9.428571428571429,1,0,0,0,0,0,41.0,0,211
354,Bangladesh,New Zealand,Napier,100,0,24,4,6.25,0,0,0,1,1,0,30.0,1,141
53825,Bangladesh,Australia,Bangalore,46,0,74,8,6.0,0,1,0,0,1,0,37.0,0,156
53527,Pakistan,India,Kolkata,115,0,15,5,6.571428571428571,0,0,1,0,1,1,49.0,1,118
33181,England,Sri Lanka,Bristol,95,0,51,7,8.26086956521739,0,1,0,0,0,1,51.0,0,136
46464,Pakistan,Bangladesh,Mirpur,113,0,40,7,8.475,0,1,0,0,0,1,45.0,0,190
34833,South Africa,New Zealand,Auckland,144,0,12,3,8.0,0,0,0,1,0,0,23.0,1,165
25289,England,West Indies,London,83,0,60,8,8.3,0,1,0,0,0,0,39.0,0,161
32778,Pakistan,New Zealand,Auckland,59,0,83,8,9.567567567567568,0,1,0,0,0,1,52.0,0,143
13885,India,New Zealand,Wellington,87,0,55,5,8.03076923076923,0,0,1,0,0,0,36.0,0,165
32704,India,South Africa,Durban,118,0,35,6,8.329411764705883,0,0,1,0,0,0,39.0,0,168
22839,Australia,England,Manchester,54,0,71,9,6.612244897959184,1,0,0,0,1,0,30.0,0,145
39557,West Indies,New Zealand,Lauderhill,120,0,33,8,8.275862068965518,0,1,0,0,0,1,53.0,0,209
22535,England,New Zealand,Christchurch,86,0,58,6,8.32258064516129,0,0,1,0,0,0,25.0,0,193
24163,Australia,Sri Lanka,Nottingham,59,0,75,7,7.866666666666666,0,1,0,0,0,0,43.0,0,159
3593,West Indies,Pakistan,Trinidad,87,0,23,3,5.381443298969073,0,0,0,1,1,0,27.0,1,124
1332,India,England,Bangalore,122,0,38,7,8.926829268292684,0,1,0,0,0,1,53.0,0,202
40776,New Zealand,South Africa,Durban,54,0,54,3,4.909090909090909,0,0,0,1,1,0,27.0,0,86
13895,India,New Zealand,Wellington,90,0,45,4,7.2,0,0,0,1,0,0,29.0,0,165
8974,Australia,India,Melbourne,35,1,88,8,6.5625,0,1,0,0,1,0,33.0,0,132
26308,New Zealand,West Indies,Hamilton,156,0,29,6,10.285714285714286,0,0,1,0,0,0,36.0,1,191
